time,x,p,v,w
0.0,0.5,0.0,2.6200605722471186,0.0
0.1001001001001001,0.5213308307228404,0.4210709483316753,2.587031009862082,-0.6256872288322584
0.2002002002002002,0.5823717056732769,0.7851579106860049,2.507365494484758,-0.8816457965255793
0.3003003003003003,0.6753890707395604,1.0565070556341318,2.429190208230386,-0.5870083574072568
0.4004004004004004,0.790589656607801,1.2299937230308209,2.4062493209847786,0.19351142537072533
0.5005005005005005,0.919039649180462,1.3261416015998913,2.476457995373887,1.2282612856014428
0.6006006006006006,1.0546071901407146,1.3779980790499662,2.6513560540523597,2.241061949105352
0.7007007007007008,1.1945240411986677,1.4177843355775666,2.9166383432552077,3.0029319167341093
0.8008008008008008,1.3388090779625659,1.4679334630879024,3.2395302045531347,3.3785044701727083
0.9009009009009009,1.4890696964799992,1.5376004717073015,3.57913148582203,3.3414819751686093
1.001001001001001,1.6472003916964695,1.6238941053813822,3.897189520987074,2.9681562513955555
1.1011011011011012,1.8143805797104549,1.7163315682112894,4.167108837418821,2.408448787174817
1.2012012012012012,1.9905994899515025,1.8025622515826334,4.379034219460033,1.8380085590267625
1.3013013013013013,2.1747298557194488,1.8732873829141723,4.539797169427021,1.4068407366524682
1.4014014014014016,2.3649868764566584,1.924873112554806,4.668382248260946,1.2039428334466324
1.5015015015015016,2.559512885904744,1.9592895416663354,4.78911804195782,1.2474974744814717
1.6016016016016017,2.7568480987661474,1.9820720765657125,4.9249964641971316,1.4954040589377082
1.7017017017017018,2.956146512265824,1.9994632924341713,5.092532714946797,1.8633594539760936
1.8018018018018018,3.1571085938524837,2.0157508564928546,5.298363271334719,2.2404415965748967
1.9019019019019021,3.3596852701233884,2.031436266379733,5.537158536464468,2.5001392376752816
2.002002002002002,3.5636553624987095,2.0425814989969044,5.790601188385868,2.511829044067929
2.1021021021021022,3.7682061737334487,2.0415554761757226,6.027853148139208,2.160174201978463
2.2022022022022023,3.971663761426611,2.0192737428657477,6.208545161299286,1.3760397903835817
2.3023023023023024,4.171513466148844,1.968667684799394,6.289214864742201,0.1722970252132674
2.4024024024024024,4.364795004816179,1.8884934655476289,6.232833233826573,-1.334105206584505
2.5025025025025025,4.548836379575297,1.7860299412201859,6.018913277317103,-2.935545178884154
2.6026026026026026,4.722142506644271,1.6773041505672612,5.650115599389781,-4.389218472162804
2.702702702702703,4.885162328550386,1.5845024780751766,5.1519591050991425,-5.493761799221744
2.802802802802803,5.040695915261424,1.5316457308395146,4.565398090202091,-6.148756713141227
2.902902902902903,5.193859411239436,1.540392199283328,3.9355722700072184,-6.369281948838098
3.0030030030030033,5.351701380926187,1.627423735215887,3.3014213516459368,-6.256687397096008
3.1031031031031033,5.522653392113968,1.803687656476594,2.6894894879673283,-5.948654572892528
3.2032032032032034,5.715966193074097,2.074663772561155,2.112730379964163,-5.5722343241569545
3.3033033033033035,5.9411663170570135,2.4402476128978647,1.5733825912140191,-5.2098189309582486
3.4034034034034035,6.207414538439359,2.8926187115998543,1.0687178945501583,-4.874475301300707
3.5035035035035036,6.522472979558361,3.410208123481967,0.5991131470738701,-4.487403240041642
3.6036036036036037,6.890782033997512,3.94558155823009,0.17818075284786022,-3.8622121538721257
3.7037037037037037,7.3099535254354615,4.405950000149804,-0.1572987562723939,-2.7354438479850334
3.8038038038038042,7.765090645951501,4.631057295654805,-0.34645103724132514,-0.9344667641368242
3.9039039039039043,8.221590856711638,4.390995873724943,-0.3306751126263546,1.2473622793532868
4.004004004004004,8.620700276605396,3.453038675822756,-0.11962257152180289,2.7290206486256023
4.104104104104104,8.887060814021323,1.7536920906302484,0.14701124500573554,2.2049673937883663
4.2042042042042045,8.955547680305662,-0.42120179256068957,0.2564828901044482,-0.1965594451505716
4.3043043043043046,8.806190696551337,-2.4948147655421744,0.11449693557423206,-2.4048034345103018
4.404404404404405,8.477219848916814,-3.9482573835152346,-0.15545313448395884,-2.6123640703758273
4.504504504504505,8.04253151947423,-4.610200070431144,-0.3476092134545816,-1.031230767322492
4.604604604604605,7.575989700393719,-4.624152813413637,-0.34546450306077664,1.0621801776861364
4.704704704704705,7.1298272157696205,-4.2453037621365235,-0.1480813631186703,2.7879576667841963
4.804804804804805,6.731744064488186,-3.693912102277519,0.19394019580283384,3.9630127314696866
4.904904904904905,6.391204140357284,-3.1134181772661838,0.6324610091334695,4.753349360452566
5.005005005005005,6.106718245448179,-2.583122141919123,1.1397048218157686,5.364894515253666
5.105105105105105,5.871066449198795,-2.141908545380307,1.7046663098002006,5.917360893981357
5.205205205205205,5.674370562711159,-1.8063202443750814,2.3228941625367376,6.422708563729707
5.305305305305305,5.505763571531548,-1.580682277363197,2.9862991396890872,6.800197701730215
5.405405405405406,5.354365844602211,-1.4612509424112237,3.6752823049459606,6.907051909731775
5.505505505505506,5.210038532113297,-1.4369343000236958,4.354804245140031,6.58750814757414
5.605605605605606,5.064134052897611,-1.4890246010232286,4.976365770663848,5.74060326353513
5.705705705705706,4.910229542135415,-1.5921244680439748,5.486995011958544,4.387136330260252
5.805805805805806,4.744647098400256,-1.7175774071420795,5.8433389115842616,2.6979764893421616
5.9059059059059065,4.566513429946683,-1.8390088439453398,6.02530540760321,0.9546489437715394
6.0060060060060065,4.377243780228861,-1.9378383790657796,6.042661578889377,-0.5458710789783822
6.106106106106107,4.179585663854462,-2.0062039347816105,5.931408981007257,-1.5899784817521245
6.206206206206207,3.976558003722139,-2.0461038975977117,5.74237130795928,-2.0982031780065857
6.306306306306307,3.7706378676012755,-2.065583513334768,5.527818259968527,-2.1154745662811325
6.406406406406407,3.5633960700744844,-2.073924261995208,5.331107151250736,-1.766551985268579
6.506506506506507,3.3555877568880135,-2.0775898708533043,5.181064336270993,-1.2106857501988768
6.606606606606607,3.147569850289599,-2.0778296663745666,5.090088642652904,-0.6138529496313434
6.706706706706707,2.939864540284718,-2.070163079601664,5.054150741975884,-0.13709903911307394
6.806806806806807,2.73368058350494,-2.045732155055203,5.053681076272091,0.07215841090782053
6.906906906906907,2.531208329884385,-1.9944430317709456,5.055797437877491,-0.09987800664829476
7.007007007007007,2.3355252456813074,-1.9094842724696732,5.019374602372,-0.6970444436918093
7.107107107107107,2.150026563733893,-1.7920123295789294,4.90412386919112,-1.6532310642137704
7.207207207207207,1.977463093223567,-1.6539264712511066,4.682666393127011,-2.778078950116829
7.307307307307307,1.818887564059781,-1.516655100722572,4.351557986033112,-3.7947846043233104
7.407407407407407,1.6729552571682145,-1.4053919075358259,3.935941252252081,-4.425316038737486
7.507507507507508,1.5359637518929297,-1.3405606874022173,3.4849366824530486,-4.481522567002816
7.6076076076076085,1.402753838229646,-1.3296852630211324,3.0596351976703753,-3.916294517101812
7.7077077077077085,1.2682876305821948,-1.3623043243784727,2.7186163557502234,-2.8237626787140178
7.807807807807809,1.1295305164394975,-1.4090735702982788,2.5049958974810016,-1.4142811676061133
7.907907907907909,0.9871959012002051,-1.4254981186913809,2.436021807318819,0.009279721001226393
8.008008008008009,0.8468483227160153,-1.3612257071696838,2.4951699926344446,1.0830832679039852
8.108108108108109,0.7187580928943003,-1.1756649176304532,2.629629090584721,1.466948121821703
8.208208208208209,0.6159654611885426,-0.8571602600002781,2.7603129842401097,1.0079335618268976
8.308308308308309,0.5506146498469514,-0.43629407956976957,2.8095123439243825,-0.09491352361263027
8.408408408408409,0.5297830641519399,0.019047060048924504,2.7378300582286523,-1.2990193400683427
8.508508508508509,0.5529165020195284,0.42990064678236983,2.567179770062619,-1.9813532575220407
8.608608608608609,0.6124254445304267,0.7396485546528305,2.3711453976434673,-1.7799865003679813
8.70870870870871,0.6970915702758762,0.9338063969811881,2.2390167558477416,-0.7444061340012549
8.80880880880881,0.7963217246668464,1.0372086654003603,2.2381078851540845,0.7672263914610683
8.90890890890891,0.9032467016086957,1.0958056112457144,2.392960934625984,2.2913556989794794
9.00900900900901,1.0157612212084404,1.1556165626085881,2.6834682099196647,3.4198856292419344
9.10910910910911,1.1356839399595855,1.2470743818931862,3.0555341118612573,3.8932488681678445
9.20920920920921,1.2667589769894958,1.3777440946868422,3.43882551655656,3.652518895084499
9.30930930930931,1.4123693684631402,1.5337745647813679,3.7678565352658797,2.850490519704368
9.40940940940941,1.573782784592128,1.6886549723482889,4.001047648030394,1.7966616041330135
9.50950950950951,1.7494888760949963,1.8154316160261024,4.1308916465340015,0.8399572838924311
9.60960960960961,1.9357074712599343,1.8970032140607715,4.1814657820655015,0.24534700196746384
9.70970970970971,2.1276515620425442,1.9305196124254849,4.196129895400621,0.12907746129789152
9.80980980980981,2.3209058414514416,1.9255467693861281,4.222638057527888,0.46945165230272445
9.90990990990991,2.5124129500393084,1.8986201812703136,4.301806905428026,1.1591668774063184
10.01001001001001,2.700867827427885,1.8673073457395382,4.4615813655781,2.054696166891537
10.11011011011011,2.8865767278434182,1.8456201326461188,4.7148329625976,3.0000831131462826
10.21021021021021,3.070945728085083,1.8411848520120042,5.058297137865983,3.8279417265424387
10.31031031031031,3.255764091064754,1.8539247355935349,5.471151778746489,4.354689874877167
10.41041041041041,3.442424413108376,1.8761268678501648,5.913694358977144,4.390543515728771
10.51051051051051,3.63122877285385,1.8941638643087901,6.32843458289431,3.7792539434507275
10.61061061061061,3.8209662592652887,1.8922236933338097,6.646666139432189,2.4653426332733264
10.710710710710712,4.008956212507092,1.857734980571283,6.802017501043081,0.5589785472809092
10.810810810810812,4.191658479638159,1.7868975861827558,6.74830333221798,-1.6513979982528804
10.910910910910912,4.365738667205685,1.687822602753343,6.474432765839483,-3.7721623139857434
11.011011011011012,4.529244045645041,1.579454899808054,6.008415265287933,-5.439856811570883
11.111111111111112,4.682466839387706,1.4866865215801788,5.407744666389929,-6.4439739298479095
11.211211211211213,4.828228406415039,1.434185133084925,4.741122673241807,-6.770282439861094
11.311311311311313,4.971602479672227,1.441733642069358,4.070380442182099,-6.55797074123296
11.411411411411413,5.119309667173721,1.5223724139389703,3.439202358317609,-6.016117257289347
11.511511511511513,5.279051141949991,1.6828514511540071,2.8700383653482393,-5.350231423651351
11.611611611611613,5.4589465849091185,1.9250151049743836,2.3667651067929976,-4.722007640454867
11.711711711711713,5.667100418463761,2.246790763718679,1.9198294236480113,-4.237672919353983
11.811811811811813,5.911206327133714,2.6418337176551514,1.5118252592131218,-3.9478822741011
11.911911911911913,6.198017383813424,3.0970640641155835,1.123229086176443,-3.84223558150824
12.012012012012013,6.5324250751393516,3.5871150917848404,0.7394213438463135,-3.828257114796387
12.112112112112113,6.915770142750978,4.064278027026963,0.36048557385823377,-3.699811472101481
12.212212212212213,7.342870035431236,4.442906139590742,0.013274676783709428,-3.134256610156769
12.312312312312313,7.797306178012445,4.581567386941034,-0.24145574911689133,-1.8145472970764394
12.412412412412413,8.245440079380744,4.280221697502863,-0.3252992494516226,0.21636721372825996
12.512512512512513,8.632505111956368,3.3328517287982096,-0.20159435272818207,2.118023078700798
12.612612612612613,8.888512800937843,1.6723711724808892,0.046298883014556216,2.4782267591660663
12.712712712712714,8.951227348487485,-0.45907565571154846,0.22298768820664333,0.773702722104368
12.812812812812814,8.79868622711536,-2.5284865120408826,0.18002971623225278,-1.5445299175226896
12.912912912912914,8.464943079642538,-4.01281347125292,-0.03886369932471067,-2.5078291693635184
13.013013013013014,8.022273149715362,-4.701052012164119,-0.2609268570839221,-1.68809633409036
13.113113113113114,7.5466980429012205,-4.707146465861705,-0.34735540160474915,0.019933299692231253
13.213213213213214,7.094198822413722,-4.283611290525565,-0.2575420477740014,1.7314894643042038
13.313313313313314,6.695596605278366,-3.663173371191976,-0.01187632099006287,3.1210244460624748
13.413413413413414,6.362064923239063,-3.0034494079641707,0.35818967183731487,4.240416002301682
13.513513513513514,6.092564158367409,-2.394487198697524,0.8330279693718893,5.236750848601492
13.613613613613614,5.879416537433729,-1.8828208644407225,1.4055592179210004,6.198267656984835
13.713713713713714,5.7116018995402404,-1.4912786418057649,2.072015409405001,7.09833764268286
13.813813813813814,5.576503468227696,-1.2300883086144623,2.819655226843207,7.7853405381886915
13.913913913913914,5.460937283931936,-1.1004466565784794,3.615225052519464,8.009471036560194
14.014014014014014,5.352096053503261,-1.0931659425625742,4.398680509156041,7.504144066213648
14.114114114114114,5.2387316522119045,-1.185931782514303,5.088042291417102,6.123284735487429
14.214214214214214,5.112505076924552,-1.343388674093484,5.598692771097181,3.9773950803984452
14.314314314314315,4.96904782207905,-1.5230612685853688,5.871857925122346,1.4635467314731634
