time,x,p,v,w
10.11011011011011,2.77466076106918,1.7269728066473735,6.238921080818984,-4.955861289739277
10.21021021021021,2.9535003485392033,1.8324530859267476,5.770065712866618,-4.193966149140976
10.31031031031031,3.139288980285852,1.8712298230346955,5.434664203784467,-2.373586540686122
10.41041041041041,3.326958315075335,1.8748472542276764,5.313380975592875,0.0038590382967000833
10.51051051051051,3.51424154545376,1.866196057234713,5.438987067820159,2.4887498888324435
10.61061061061061,3.7004497494340884,1.8533661751172898,5.801143865079391,4.657665248475904
10.710710710710712,3.8849066322595682,1.8287531236733907,6.345446176270158,6.045495948693049
10.810810810810812,4.065525541979835,1.7728215655666775,6.968778038002798,6.158675371688896
10.910910910910912,4.238015894698965,1.6629771045201363,7.523850172147269,4.651710881104167
11.011011011011012,4.396205103209334,1.486490016327543,7.84845351877313,1.6206199438529139
11.111111111111112,4.533648058782337,1.2519911348414214,7.820674463800394,-2.2232365685936615
11.211211211211213,4.6459656544707055,0.9912965052411447,7.4136874582621655,-5.762351463538868
11.311311311311313,4.73269979992751,0.7481956659246617,6.710910436674285,-8.008017011702812
11.411411411411413,4.797640629135622,0.5609703224280934,5.868280952268762,-8.542725947278674
11.511511511511513,4.847567895867535,0.4498049839842986,5.052073835889094,-7.546562162492626
11.611611611611613,4.890234686590246,0.4143175334503593,4.392264684236749,-5.50666774866144
11.711711711711713,4.9325041808806,0.4381397434102996,3.9678061359001533,-2.9175316918150984
11.811811811811813,4.979054162598847,0.4948539013294974,3.8139547960109743,-0.15188325180811776
11.911911911911913,5.031597477264541,0.5521643975635709,3.933864434326207,2.507277749037075
12.012012012012013,5.088437487217663,0.5747217595242329,4.302581138233703,4.763383769225402
12.112112112112113,5.144339975530639,0.5281098489063261,4.861188745157271,6.228610789915673
12.212212212212213,5.190972763507838,0.38647836991299794,5.508331053221587,6.463235292920813
12.312312312312313,5.218299480180821,0.14353852990828112,6.1040899349833495,5.183834056429556
12.412412412412413,5.217037709408254,-0.17851349130028574,6.500425610532557,2.5551589208711007
12.512512512512513,5.181535797719735,-0.5309313720539622,6.594606532198245,-0.692643052049605
12.612612612612613,5.111704367482124,-0.8550837559985139,6.375618184854269,-3.5329040102787626
12.712712712712714,5.012836564927663,-1.1056662690508454,5.928863361403021,-5.147788100111305
12.812812812812814,4.893402129203288,-1.2657418351581167,5.395852473400233,-5.256409731852185
12.912912912912914,4.762110196447925,-1.3461866992256812,4.920375115054632,-4.05752552370595
13.013013013013014,4.625644062204484,-1.3743175029355474,4.613586188041321,-1.9567923864254437
13.113113113113114,4.487683200527365,-1.380911396389056,4.545549778248367,0.6540293005125676
13.213213213213214,4.34905638849415,-1.3909989878888627,4.750780587360331,3.4523371544582755
13.313313313313314,4.208599806232005,-1.4187678072778749,5.232121434518356,6.108803221214146
13.413413413413414,4.064387933647014,-1.4649586276846214,5.954151010609838,8.17109392982166
13.513513513513514,3.9151341720353368,-1.516158075402375,6.827557441540715,9.020537080814377
13.613613613613614,3.761509072050246,-1.547573596683664,7.698163465545642,8.027319274010116
13.713713713713714,3.6068991922535134,-1.5317289113781258,8.3639843383692,4.945328458725128
13.813813813813814,3.4570037903434443,-1.4523553903886837,8.635935443949187,0.3253601113838073
13.913913913913914,3.3180580765764742,-1.3162528642795108,8.422018354111101,-4.5017679795797445
14.014014014014014,3.194393842195789,-1.1533943655551788,7.777970235851891,-8.054574275961974
14.114114114114114,3.0867066429927488,-1.0034784176040406,6.881923955570027,-9.468411580701094
14.214214214214214,2.9919792179045688,-0.8983969237684016,5.954022708864688,-8.754616002850547
14.314314314314315,2.90488481808256,-0.8514434939501715,5.181223392135014,-6.4856871305528445
14.414414414414415,2.81979044574349,-0.8557687018246635,4.684523663970892,-3.3443448466942836
14.514514514514515,2.7326215376498326,-0.8877952767201167,4.52195047353058,0.10832143827172327
14.614614614614615,2.642324295211172,-0.911439754773344,4.701126522877383,3.4067880966324737
14.714714714714715,2.5518913599781428,-0.8829270045852715,5.181884403911667,6.037559170082523
14.814814814814815,2.4687526892693925,-0.7592996468910412,5.8662560017608305,7.361743221481624
14.914914914914915,2.4039990317028574,-0.5133698273619792,6.59141887453635,6.774509893329784
15.015015015015017,2.369886614476208,-0.15175076699472997,7.152897912740636,4.131661006406951
15.115115115115117,2.3758797699959238,0.27660926833036953,7.372665839855709,0.13913209739263058
15.215215215215217,2.4249126395201466,0.694636722786015,7.182696952500815,-3.7969668205425346
15.315315315315317,2.5121631438719585,1.03053337917243,6.660644360296984,-6.3185776388687565
15.415415415415417,2.6272093265253895,1.247545429949977,5.98626861344383,-6.815017649186552
15.515515515515517,2.758091557997549,1.3507011008215422,5.357438754486249,-5.491500732043871
15.615615615615617,2.894905775089457,1.3727554255685488,4.92732069358895,-2.954431703139821
15.715715715715717,3.0315834137531565,1.3545970845548203,4.785981825027782,0.1878089014239726
15.815815815815817,3.1659335666537407,1.3311088222621046,4.96900442976027,3.4539749802107256
15.915915915915917,3.29864111023846,1.3241575621015074,5.466985758856347,6.402105090773532
16.016016016016017,3.4318076545457186,1.3399694003159242,6.222114841614424,8.487964396435453
16.116116116116117,3.567359130984217,1.369003624768829,7.114998912741005,9.039121603638337
16.216216216216218,3.7055931881124327,1.3892212086050837,7.960744366905102,7.4809088339883845
16.316316316316318,3.8443159554787805,1.374830502305841,8.540383790958376,3.788177328346699
16.416416416416418,3.9791098911367206,1.3094693178895072,8.675827647737458,-1.1781807245661884
16.516516516516518,4.104870014747239,1.1968071662154824,8.312620295810936,-5.906400931708023
16.616616616616618,4.2179044039382525,1.0602570381237126,7.548407287794172,-9.014876446147069
16.716716716716718,4.3173998731198875,0.9314635490530232,6.58218386038725,-9.925363744347806
16.816816816816818,4.405522946073608,0.8363268978218331,5.626382312200753,-8.899975621791793
16.916916916916918,4.486378265749392,0.787014056505841,4.842709151970834,-6.604712247769208
17.017017017017018,4.5645467562717945,0.7811670300000816,4.324871886141011,-3.6799681429103597
17.117117117117118,4.6437541939442974,0.8045747029224373,4.112001064721212,-0.5695534673082314
17.217217217217218,4.7258288805014494,0.8339258020392216,4.207078209405811,2.4278410987363066
17.31731731731732,4.809901771082824,0.8390369327765855,4.584503588915293,5.014623945547163
17.41741741741742,4.891873077640476,0.7863881051383215,5.1835817086275275,6.775045125458056
17.51751751751752,4.964412370331075,0.646634177196248,5.895815739758706,7.188515231078198
17.61761761761762,5.0179561553758765,0.40677345896459527,6.563909972838598,5.856442519890031
17.71771771771772,5.0429858896590245,0.08220876211533677,7.012404806906414,2.875659121217469
17.81781781781782,5.033095347247566,-0.28132854972558974,7.110829654824597,-0.9517846561375402
17.91791791791792,4.987411489441559,-0.6228249802480816,6.834970251107874,-4.394001751392902
18.01801801801802,4.910876804109718,-0.891299440461588,6.279054654463289,-6.424946968603472
18.11811811811812,4.812186488502155,-1.0645390045806407,5.608702497151768,-6.6790887851765035
18.21821821821822,4.700682291349503,-1.1507117972346006,4.993286446711669,-5.401325326382543
18.31831831831832,4.583819043669763,-1.1769337123583292,4.561651596624988,-3.093447939091015
18.41841841841842,4.465981099889301,-1.175371638131999,4.392747634055493,-0.21829492717826687
18.51851851851852,4.3485084282415745,-1.1735052906531214,4.525430772219526,2.882453385398248
18.61861861861862,4.230449042197453,-1.1890941239317059,4.967192117834241,5.900443979064976
18.71871871871872,4.109667438291906,-1.2277288034725011,5.68997436198575,8.409263044678971
18.81881881881882,3.9841344697746095,-1.2816041698970535,6.612599640470463,9.77060754157479
18.91891891891892,3.853247954117645,-1.3305028858869097,7.582742604188829,9.243972073857503
19.01901901901902,3.7188293467950606,-1.347757147153165,8.38473632418275,6.393807215236845
19.11911911911912,3.585207333588709,-1.312309830801691,8.797289588190681,1.6164062750705528
19.21921921921922,3.4579672177006717,-1.2218769238483937,8.688899005685432,-3.730610009905595
19.31931931931932,3.34174227700056,-1.0973200266034127,8.088948709071976,-7.944957295628024
19.41941941941942,3.2382632058927205,-0.9732616395087995,7.174650204910711,-9.90845745920913
19.51951951951952,3.145793611253805,-0.8816801050585431,6.184994710446874,-9.507037539766403
19.61961961961962,3.060074000794018,-0.8397161681511933,5.3307118880214075,-7.330558498854629
19.71971971971972,2.976047151034723,-0.8462148851203447,4.7512194393600575,-4.134735579227583
19.81981981981982,2.88960911307796,-0.8838273749096701,4.516426431076885,-0.5290423248008921
19.91991991991992,2.799066543137795,-0.9222544039821549,4.643594530530574,3.0246969441178164
20.02002002002002,2.706272841105094,-0.9215997481820971,5.104435834630496,6.046707222120623
20.12012012012012,2.6173216893604985,-0.8385168758084626,5.815234640753718,7.898317310188602
20.22022022022022,2.542321796003224,-0.6388859239586497,6.622281061068301,7.859942193294202
20.32032032032032,2.4935639145184805,-0.31645520757244844,7.311614119069969,5.538815906079505
20.42042042042042,2.4819090988736163,0.09281409795439727,7.669236643786851,1.3968341733690235
20.52052052052052,2.512639777808978,0.516672293082885,7.576651134086479,-3.1740492695119578
20.62062062062062,2.583181156125705,0.8766719751877722,7.0746251029990965,-6.546806629545822
20.72072072072072,2.6843056262542664,1.1230244167601882,6.33884386760658,-7.771549515971072
20.82082082082082,2.80396776762071,1.2493603178258081,5.590204326787359,-6.875086980582477
20.92092092092092,2.931314394246727,1.282808383001714,5.012665638548976,-4.474820683988989
21.02102102102102,3.0590414788155793,1.2638312241634957,4.721144856953245,-1.2648126807728552
21.12112112112112,3.183848956537366,1.2299264839517177,4.768479182082271,2.2198151498076615
21.22122122122122,3.30566193185946,1.2071858685002128,5.160489605232669,5.550236233659563
21.32132132132132,3.426303345724861,1.2071740668030628,5.858179114842926,8.230654177051894
21.421421421421424,3.54799124680625,1.2262570548596525,6.764213230667644,9.587521047709583
21.521521521521525,3.6718727427879743,1.2472388764966067,7.708773975342735,8.893716345371443
21.621621621621625,3.7969255750983497,1.245478375048939,8.463705379854414,5.803065752415367
21.721721721721725,3.9197534134826784,1.200412136794673,8.807543300828655,0.8585183454316953
21.821821821821825,4.035638361622852,1.1078359935651423,8.62236222521376,-4.474079157968584
21.921921921921925,4.140486891590931,0.9840685070878541,7.955780857204248,-8.515650133078957
22.022022022022025,4.232571938256583,0.8579205909142545,6.994674649125732,-10.281835903689736
22.122122122122125,4.313090328985146,0.7567549274438029,5.973271015087932,-9.794302118541365
22.222222222222225,4.385452251907923,0.6963938699861004,5.087385274108708,-7.704108216587523
22.322322322322325,4.45394090027331,0.6785612044386233,4.4594255056903895,-4.751249569545345
22.422422422422425,4.522387399174382,0.6930080955461484,4.146765506458706,-1.4738831700393804
22.522522522522525,4.593119373336649,0.720347132325934,4.163976955100758,1.7940926138911912
22.622622622622625,4.66615210068836,0.7340604019613212,4.496480891556763,4.774484545604726
22.722722722722725,4.738580100877716,0.7028688644713524,5.097561410436087,7.080932379569915
22.822822822822825,4.804334859550671,0.5961554489423045,5.873100726269448,8.157556877081582
22.922922922922925,4.854731012120692,0.39437798986770384,6.67031543948032,7.437016902275953
23.023023023023026,4.880232388417319,0.10208247108261921,7.29506064394307,4.738241341281709
23.123123123123126,4.873303747473452,-0.24528835323306442,7.571703882910193,0.6505769238657186
23.223223223223226,4.831199040987684,-0.5905271866934865,7.421748724810946,-3.5418183575980198
23.323323323323326,4.7570254691217695,-0.878360023880285,6.904467204655648,-6.504161850650782
23.423423423423426,4.658325331908153,-1.0781786680245955,6.184979898880556,-7.535918553067873
23.523523523523526,4.544106628012156,-1.1908636840263793,5.457853204848012,-6.7219573065591325
23.623623623623626,4.42205808505229,-1.2395252597176265,4.8832902929639115,-4.587989942233115
23.723723723723726,4.297065765646205,-1.2546875853101116,4.564450409740241,-1.6955883308214579
23.823823823823826,4.171095686241256,-1.2627054173346417,4.555095647697489,1.5379770982129488
23.923923923923926,4.0439648513833335,-1.2794783730826036,4.873072475015621,4.790758631951593
24.024024024024026,3.9145461569207898,-1.3076965852802476,5.502083678703078,7.672339958345338
24.124124124124126,3.7821425154026036,-1.3361379888656935,6.376702419517478,9.575894493235904
24.224224224224226,3.6478028654100196,-1.3418876398082344,7.35979653459393,9.703727567501081
24.324324324324326,3.5151601879017127,-1.2980999152535457,8.23798022144481,7.417983134749076
24.424424424424426,3.3901671665989523,-1.1878950837842892,8.76712620569122,2.8427563118699797
24.524524524524526,3.2793630626414414,-1.0180981362958577,8.77097199487787,-2.7911935830498105
24.624624624624627,3.18725503454557,-0.821412044571503,8.235732104793914,-7.619833395393879
24.724724724724727,3.1143163117357004,-0.642380622941867,7.3218507734946705,-10.200325211891519
24.824824824824827,3.0568343897846475,-0.5170172902373622,6.281319470912259,-10.184270454218073
24.924924924924927,3.0084929323671,-0.4603391041918227,5.351520190160233,-8.121651590611046
25.025025025025027,2.962578681322863,-0.4659534729239702,4.695703260182969,-4.843501915711718
25.125125125125127,2.9138546349457415,-0.5118277947629974,4.399302072480258,-1.0346085107687242
25.225225225225227,2.8598348861737093,-0.5657415955008694,4.490184885883617,2.823609142015107
25.325325325325327,2.8016197971432963,-0.5887834585620756,4.951349579585824,6.278639692505301
25.425425425425427,2.7443740828896592,-0.5396924237530805,5.713208359909759,8.70823333410359
25.525525525525527,2.697143401352414,-0.38437086038464613,6.633593530187912,9.309568774403795
25.625625625625627,2.671379887301093,-0.11179326342902775,7.4940166162947675,7.451850069642257
25.725725725725727,2.677820836705735,0.2511110863264671,8.047439098372335,3.297210804750266
25.825825825825827,2.7225577432818304,0.6407193553460209,8.119283458964215,-1.879903216613435
25.925925925925927,2.804448756313175,0.981892572636682,7.699021706276532,-6.238970978314182
26.026026026026027,2.915724600598715,1.2224053321733768,6.943457904957466,-8.444280639803646
26.126126126126128,3.0454028714290806,1.3510609105598745,6.089399100528598,-8.252757144420022
26.226226226226228,3.183216641247938,1.3905345496438424,5.35229049588145,-6.237577050417645
26.326326326326328,3.322039963780465,1.3774669794360006,4.875207691906402,-3.1792374135812325
26.426426426426428,3.4583595414633463,1.3451927843560982,4.729818294672593,0.30600281202345175
26.526526526526528,3.591423516557009,1.3146688824914994,4.936354837081064,3.788364198819365
26.626626626626628,3.721823735855928,1.2916555896305815,5.47455542928958,6.854297641142578
26.726726726726728,3.849980840271986,1.2672840219672326,6.275765143749821,8.929541991762338
26.826826826826828,3.9748278836720847,1.221623440862997,7.204250917529515,9.269679816649887
26.926926926926928,4.093066636469599,1.131830206499042,8.052518017757071,7.264782085775996
27.027027027027028,4.19948629323409,0.9848219429725685,8.581877937899568,2.99682352601416
27.127127127127128,4.288563627639367,0.7887227441500164,8.613580469896231,-2.4128370786223647
27.227227227227228,4.356743367371053,0.5735985398453499,8.119886399262505,-7.20422041727758
27.32732732732733,4.404074489483777,0.3784160627701096,7.240566352233964,-9.957321146820657
27.42742742742743,4.434200639545941,0.2334655173045197,6.208954853247662,-10.268338437355775
27.52752752752753,4.452903744971062,0.15053173741779516,5.250700820623666,-8.614843179104025
27.62762762762763,4.466228984842837,0.12393264428963116,4.523550090552044,-5.7776722155273035
27.72772772772773,4.479040231928978,0.1368796352135576,4.111826166572411,-2.3972902540176286
27.82782782782783,4.494212528003381,0.16713772141745917,4.048556541509146,1.1358554696324856
27.92792792792793,4.512253768829919,0.1899380989014115,4.335681560621172,4.5603087353907
28.02802802802803,4.5311254803338565,0.1794282652883937,4.947114895300593,7.544595289788132
28.12812812812813,4.5462459710767344,0.11133849055041833,5.81322903519647,9.53587811576395
28.22822822822823,4.550924612386716,-0.03082728228209241,6.798313520559354,9.796679353736561
28.32832832832833,4.537592675281625,-0.24652773642976003,7.6968554248688275,7.754960636831159
28.42842842842843,4.499904139177557,-0.5114345086951463,8.277951899361005,3.5654149090798763
28.52852852852853,4.435019036132352,-0.7817968329036603,8.37710217462172,-1.609391800521922
28.62862862862863,4.3447442521307105,-1.012201509068199,7.980056167091311,-6.071424621173546
28.72872872872873,4.23463237242016,-1.1759537376309166,7.229534368140229,-8.533649593143972
28.82882882882883,4.111557084728472,-1.2732810833414483,6.349670552342991,-8.684058862322006
28.92892892892893,3.9812831050244983,-1.3239634882091382,5.5526864475344135,-6.992430200479942
29.02902902902903,3.8472089314203797,-1.353141853069058,4.987220974536968,-4.173342463735565
29.12912912912913,3.7104614345379288,-1.3795500418303022,4.734831093582773,-0.8186409824547728
29.22922922922923,3.57090229623928,-1.4090461292891772,4.827297691895443,2.65607203839063
29.32932932932933,3.4285665857662813,-1.4321454410370011,5.257817083371276,5.862328770443935
29.42942942942943,3.2851963585269615,-1.4246345420285893,5.973883751963957,8.24915308252027
29.52952952952953,3.145498964292016,-1.3529423389775885,6.856262555700449,9.046157623100278
29.62962962962963,3.0175031182311476,-1.1871411779777359,7.706801711761292,7.5229531185516585
29.72972972972973,2.911250944459012,-0.9202461320111752,8.280266548405264,3.5802294306529006
29.82982982982983,2.8356630833952092,-0.5827884150983286,8.375735786701298,-1.764546386998863
29.929929929929934,2.7948521830006077,-0.2372317284281958,7.942018370531814,-6.667812710969548
30.030030030030034,2.786173220517907,0.049431033070490765,7.110977733113847,-9.509131516771072
30.130130130130134,2.801343131993802,0.23534168217521084,6.126681541420135,-9.737269930207466
30.230230230230234,2.8297128652351944,0.3150492302714577,5.233974131756774,-7.807373277946314
30.330330330330334,2.861618716804283,0.31135398320087687,4.607577979573943,-4.555073458479405
30.430430430430434,2.8904771285348714,0.2607140965264975,4.341898811888256,-0.6993785725114717
30.530530530530534,2.9135658353151594,0.20256344990938605,4.471003679264592,3.261500883129387
30.630630630630634,2.932027199372993,0.17411074663884107,4.983788609006804,6.8847574289555205
30.730730730730734,2.950478772355781,0.2069082105456726,5.818158218368448,9.564888115655494
30.830830830830834,2.9761863631322636,0.32101731187043225,6.839685630466174,10.47797608492306
30.930930930930934,3.0174763404684133,0.5159795874679656,7.831305903789636,8.881321938170684
31.031031031031034,3.0812853370083078,0.7640740360836982,8.531382362665145,4.739182223896183
31.131131131131134,3.170559492950772,1.0155568892392475,8.731437754979249,-0.8320607035886886
31.231231231231234,3.282974424271771,1.219123465222489,8.380347154812933,-5.949306965974367
31.331331331331334,3.4120155420115146,1.345512034453276,7.609416686125734,-9.038152590988151
31.431431431431434,3.5498106828584772,1.3966698495982537,6.656126282568706,-9.607074795071012
31.531531531531535,3.6899097419143483,1.3964457946211601,5.754839573579779,-8.125829139204518
31.631631631631635,3.8286406672816384,1.3737900586607712,5.070315955129761,-5.410590753094115
31.731731731731735,3.96491560596057,1.3498451525580377,4.689415920993247,-2.1537099546350538
31.831831831831835,4.099102727296449,1.3320782848853279,4.641894137076382,1.1896619161606958
31.931931931931935,4.2315776668634175,1.313260547632682,4.919202373329054,4.279187570954209
32.032032032032035,4.361318931539827,1.2732097047299038,5.476734749777157,6.707440605442922
32.132132132132135,4.484822726841454,1.1836951497446548,6.221037669229825,7.9045575173142355
32.232232232232235,4.595747184703918,1.0183782911988652,6.99750498968808,7.263282949300697
32.332332332332335,4.685810193551037,0.7674090602042667,7.604478482732467,4.532266371079604
32.432432432432435,4.74712873489708,0.4499097745203029,7.852124255236361,0.2498186581543046
32.532532532532535,4.775226845198631,0.11312130068242066,7.646642765377347,-4.262661217814054
32.632632632632635,4.771049908166324,-0.18603012559658785,7.040513833531765,-7.547182699855156
