time,x,p,v,w
0.0,5.5,0.0,2.418246366829129,0.0
0.1001001001001001,5.513770977969036,0.2739007916486652,2.4573902810896224,0.7728916697075761
0.2002002002002002,5.554336712635466,0.5328691331864424,2.5692118511877244,1.4323757823303027
0.3003003003003003,5.619459022842394,0.762130782067459,2.7361678779245087,1.8520992418748587
0.4004004004004004,5.705471444966583,0.9482486790716919,2.9274133524962616,1.8950277374034714
0.5005005005005005,5.8075409820636255,1.081972727922742,3.09894982292366,1.4428329563816078
0.6006006006006006,5.9202936825420736,1.1625127735187,3.1981443801657736,0.4520910338033559
0.7007007007007008,6.038878075213639,1.201630316351335,3.1743392305380236,-0.9863464591323461
0.8008008008008008,6.160318961857441,1.2248766335785874,2.993763058894099,-2.628444054925677
0.9009009009009009,6.2847516247790445,1.267738015361729,2.652803509154986,-4.130632916319027
1.001001001001001,6.416005023969911,1.3667341643574025,2.1827879674578576,-5.157782599519964
1.1011011011011012,6.561142298826764,1.5480393537115313,1.6438728420278599,-5.48080297818842
1.2012012012012012,6.728869212238846,1.8166314487709192,1.112133161272597,-5.010492302794075
1.3013013013013013,6.926940141978078,2.1471157061338593,0.6663142345533446,-3.77811777713314
1.4014014014014016,7.158716720404418,2.4759868257449575,0.37651642547207276,-1.9292889514137448
1.5015015015015016,7.419100248251658,2.6977976430467963,0.2900138568105538,0.20720798755312464
1.6016016016016017,7.6906719488664645,2.67571109964324,0.40719757375689747,2.010443675205152
1.7017017017017018,7.942341413803826,2.283861472788616,0.652974943309519,2.637619819315884
1.8018018018018018,8.134144224546626,1.4853646168107693,0.8768900957852295,1.554683469187355
1.9019019019019021,8.22999877341789,0.4007552287175302,0.9234687706037732,-0.7092321190499947
2.002002002002002,8.213299691579273,-0.7160793002141996,0.7474898212943979,-2.6039048496146986
2.1021021021021022,8.094223025451912,-1.61053146615445,0.4607165931737436,-2.793330975725721
2.2022022022022023,7.902613972638592,-2.158519538884173,0.2483380892127719,-1.2188926072770163
2.3023023023023024,7.67280543099806,-2.3879956078713307,0.24360144693185495,1.1605385299620101
2.4024024024024024,7.431503664785913,-2.4085750209522194,0.4713247083196445,3.2762340426310477
2.5025025025025025,7.193789711636336,-2.332348324019213,0.8689236577355364,4.492206862958359
2.6026026026026026,6.9653140280544,-2.2321617936275246,1.3352127982357125,4.657069741055117
2.702702702702703,6.746746395237363,-2.1358133640655486,1.7723781122130284,3.9620276654368953
2.802802802802803,6.53771736772076,-2.0392165435760035,2.1121025962707582,2.7791836534228547
2.902902902902903,6.339098230746632,-1.9246072980023676,2.326095032492985,1.5129905237977173
3.0030030030030033,6.153574393356206,-1.7754521541067112,2.42299490949256,0.4810961875133553
3.1031031031031033,5.985063870663072,-1.5843525632456872,2.4360762571275467,-0.14608980233517618
3.2032032032032034,5.837698463939023,-1.3541887250526634,2.4083548737374603,-0.3385755046795653
3.3033033033033035,5.714919255719717,-1.095241337335891,2.3807653229888173,-0.15851086727534228
3.4034034034034035,5.618929276062878,-0.8213771731068488,2.3856563608194885,0.2922192567055018
3.5035035035035036,5.550488530804855,-0.5472136063982691,2.44466866578157,0.904974676774106
3.6036036036036037,5.508919221617651,-0.28673456147923787,2.568712200979323,1.5739902401957857
3.7037037037037037,5.492194308275312,-0.05288565389320341,2.75805775928371,2.19094409375512
3.8038038038038042,5.4970517835841095,0.1426774884127472,3.0016506722180853,2.637046209996672
3.9039039039039043,5.519159572156673,0.2904558456790352,3.2760490477506017,2.7854578301118167
4.004004004004004,5.553417165491511,0.3849936194745548,3.5455513948899986,2.5236956179491457
4.104104104104104,5.594489924849627,0.427529149085625,3.765630330936794,1.79603339635099
4.2042042042042045,5.637605129057378,0.4283319012500125,3.8909830082174444,0.6489694659487965
4.3043043043043046,5.679500369117643,0.4071484699031347,3.886994373473858,-0.7516561719280216
4.404404404404405,5.719270545297486,0.3906484824371433,3.7403441235568224,-2.1569287239691435
4.504504504504505,5.758818214271522,0.4072723226006658,3.463479919014004,-3.3162682166564403
